gene,RST1,RST2,RST3,replicon,color,size,Localization,lipo,surface_lipo,refseq_id,old_name,PC1,PC2,PC3,RST_Category
group_539,1.0,0.0,0.3157894736842105,cp32-6,#ff0051,5.5,,Other,Other,BB_RS06770,BB_O17,0.12606159107844103,0.6161446547307616,0.49568204723337106,Shared
group_1036,0.0,1.0,0.2807017543859649,lp17,#00ff48,5.5,,Other,Other,,,0.12572885974613568,0.3298055632937819,0.514507984254225,Shared
group_1074,1.0,0.0,0.0,cp32-11,#ff0000,5.5,,Other,Other,BB_RS07025,BB_L26,0.1270654670250169,0.7140951803887925,0.42081981251924716,RST1
group_1091,1.0,0.125,0.15789473684210525,cp32-1,#ff2028,5.5,,Other,Other,BB_RS07095,BB_L41,0.12578720073885064,0.6430719325057432,0.40027709243903886,Shared
group_1102,0.0,1.0,0.3157894736842105,cp32-8,#00ff51,5.5,S,Lipoprotein,Surface,BB_RS06035,BB_P39,0.12480685330647863,0.376974723008771,0.5670144031729573,Shared
group_770,0.0,1.0,0.0,lp28-1,#00ff00,5.0,,Other,Other,BB_RS05835,BB_F32,0.1152426386519109,0.29962574575950723,0.4179053260659445,RST2
group_68,1.0,0.14583333333333334,0.0,cp32-3,#ff2500,5.0,,Other,Other,BB_RS06320,BB_R11,0.1110374996419806,0.6447596084066524,0.5138191796074479,Shared
group_123,1.0,0.875,0.7368421052631579,cp9,#ffdfbc,5.0,,Other,Other,,,0.11239778706805087,0.48506905150080964,0.49199176359117525,Shared
group_324,0.0,0.39583333333333337,1.0,lp28-3,#0065ff,5.0,,Lipoprotein,Other,BB_RS04430,BB_E09,0.11155504428222987,0.501760197323154,0.8316363113501305,Shared
group_333,1.0,0.14583333333333334,0.18421052631578946,cp32-7,#ff252f,5.0,,Other,Other,,,0.10906391756900853,0.5979382837149411,0.5265422012052016,Shared
group_460,0.0,0.47500000000000003,1.0,lp28-1,#0079ff,5.0,S,Lipoprotein,Surface,BB_RS04985,BB_K53,0.11118977508496698,0.44501184835238977,0.6890992232420351,Shared
group_688,0.0,0.47500000000000003,1.0,chromosome,#0079ff,5.0,,Other,Other,,,0.11138163907775803,0.42654424421147324,0.6567299981694348,Shared
group_1218,0.0,0.47500000000000003,1.0,lp38,#0079ff,5.0,,Other,Other,,,0.11094626621162297,0.5122635353232597,0.84603530438706,Shared
group_771,0.0,1.0,0.0,lp28-1,#00ff00,5.0,,Lipoprotein,Other,BB_RS05840,BB_F0041,0.1152426386519109,0.29962574575950723,0.4179053260659445,RST2
group_817,0.4523809523809524,0.0,1.0,cp32-1,#7300ff,5.0,,Other,Other,BB_RS07310,BB_N41,0.10934363999128428,0.4802369494308408,0.7214817181623986,Shared
group_1040,0.0,0.1130952380952381,1.0,lp28-6,#001dff,5.0,,Other,Other,BB_RS04610,BB_G23,0.11048141902260604,0.4512313547156423,0.7444123152042362,Shared
group_1041,0.0,0.0,1.0,lp28-2,#0000ff,5.0,,Other,Other,BB_RS04605,BB_G22,0.11059780563527996,0.5122353133529322,0.8403214378828275,RST3
group_1066,1.0,0.0,0.0,cp32-8,#ff0000,5.0,,Other,Other,BB_RS06085,BB_S07,0.11159759061453871,0.6522364042741694,0.5049674453841758,RST1
group_1113,0.0,1.0,0.0,lp28-3,#00ff00,5.0,,Other,Other,BB_RS07330,BB_U02,0.11510493340875136,0.3023222176235247,0.42654546852402137,RST2
group_1154,0.0,0.39583333333333337,1.0,lp28-3,#0065ff,5.0,,Other,Other,BB_RS05010,BB_I06,0.11155504428222987,0.501760197323154,0.8316363113501305,Shared
group_656,0.2857142857142857,1.0,0.631578947368421,lp28-7,#49ffa1,4.5,,Other,Other,BB_RS05780,BB_F24,0.0956899439750888,0.44944235693406576,0.6976572666840454,Shared
group_101,0.0,0.0,1.0,lp28-8,#0000ff,4.5,,Other,Other,,,0.09863506833682988,0.430617798945182,0.6762636223613175,RST3
group_139,1.0,0.7,0.0,cp32-11,#ffb200,4.5,,Other,Other,,,0.10124728415041631,0.5235201478963692,0.4730219147202618,Shared
group_484,1.0,0.0,0.3157894736842105,cp32-5,#ff0051,4.5,,Other,Other,,,0.10175912710213096,0.6260577705960113,0.5079914303089644,Shared
group_633,0.2857142857142857,1.0,0.631578947368421,lp28-7,#49ffa1,4.5,,Other,Other,,,0.0956899439750888,0.44944235693406576,0.6976572666840454,Shared
group_648,0.2857142857142857,1.0,0.631578947368421,lp28-7,#49ffa1,4.5,,Other,Other,,,0.0956899439750888,0.44944235693406576,0.6976572666840454,Shared
group_1018,1.0,0.65625,0.27631578947368424,cp32-6,#ffa746,4.5,,Other,Other,BB_RS06635,BB_M31,0.10047141543196939,0.5469157389402322,0.5018017577016187,Shared
group_936,0.5714285714285714,1.0,0.0,cp32-1,#92ff00,4.5,,Other,Other,,,0.10074941227560204,0.4228400808893545,0.5053027637054672,Shared
group_1084,0.0,0.0,1.0,lp28-8,#0000ff,4.5,,Lipoprotein,Other,,,0.09863506833682988,0.430617798945182,0.6762636223613175,RST3
group_1019,1.0,0.5833333333333334,0.7368421052631579,cp32-7,#ff95bc,4.5,,Other,Other,BB_RS07485,BB_Q17,0.10039991731261617,0.5614502812516736,0.6591568593447957,Shared
group_1024,1.0,0.0,0.3157894736842105,lp56,#ff0051,4.5,,Other,Other,BB_RS06490,BB_M02,0.10195859994797951,0.6407155525633841,0.5011255161472896,Shared
group_982,0.0,0.0,1.0,lp25,#0000ff,4.5,,Other,Other,,,0.09903053626802222,0.5130847805353559,0.8186191036815171,RST3
group_709,0.19047619047619047,1.0,0.0,cp32-1,#31ff00,4.0,,Other,Other,,,0.08811179399141573,0.42032723599898203,0.5209306929985656,Shared
revA,1.0,0.5833333333333334,0.7368421052631579,cp9,#ff95bc,4.0,,Lipoprotein,Other,BB_RS05465,BB_C10%2CBBC10,0.08818225998329786,0.5054310438329893,0.4954798592264404,Shared
group_214,0.0,1.0,0.0,cp32-11,#00ff00,4.0,,Other,Other,BB_RS06760,BB_O15,0.08820955306844758,0.39028409357952215,0.5404493548597109,RST2
group_286,0.22857142857142854,1.0,0.0,chromosome,#3aff00,4.0,,Other,Other,BB_RS04840,BB_K02a,0.08911432980701446,0.40435938619328476,0.5411957058916271,Shared
group_314,0.0,0.0,1.0,cp32-10,#0000ff,4.0,S,Lipoprotein,Surface,BB_RS06880,BB_O40,0.08699889121756572,0.4833581575988025,0.7637174249946442,RST3
group_341,0.0,1.0,0.42105263157894735,lp28-8,#00ff6b,4.0,,Other,Other,BB_RS06640,BB_M32,0.08705526762386848,0.45895978315586405,0.6776799815907607,Shared
group_375,0.0,1.0,0.42105263157894735,lp28-8,#00ff6b,4.0,,Other,Other,BB_RS05040,BB_I19,0.08705526762386848,0.45895978315586405,0.6776799815907607,Shared
group_564,0.5714285714285714,1.0,0.0,cp32-12,#92ff00,4.0,,Other,Other,,,0.08780198491341999,0.48966684435990243,0.5185513030385032,Shared
group_704,0.2261904761904762,0.0,1.0,lp56,#3a00ff,4.0,,Other,Other,,,0.08456815157350034,0.47970493502406547,0.7107329901493833,Shared
group_737,0.0,1.0,0.42105263157894735,lp28-8,#00ff6b,4.0,,Other,Other,BB_RS04640,BB_G29,0.08705526762386848,0.45895978315586405,0.6776799815907607,Shared
group_793,0.0,0.59375,1.0,lp17,#0097ff,4.0,,Other,Other,,,0.08567173849735699,0.49561385968170146,0.7445437650982258,Shared
group_844,0.0,1.0,0.42105263157894735,lp28-8,#00ff6b,4.0,,Other,Other,BB_RS07060,BB_L34,0.08705526762386848,0.45895978315586405,0.6776799815907607,Shared
group_861,0.0,1.0,0.42105263157894735,lp28-8,#00ff6b,4.0,,Other,Other,,,0.08705526762386848,0.45895978315586405,0.6776799815907607,Shared
group_975,0.0,1.0,0.42105263157894735,lp28-8,#00ff6b,4.0,,Other,Other,BB_RS04640,BB_G29,0.08705526762386848,0.45895978315586405,0.6776799815907607,Shared
group_1045,0.0,0.5277777777777778,1.0,lp36,#0087ff,4.0,,Other,Other,BB_RS07410,BB_Q01,0.0878716584241632,0.44820435234446904,0.6477871850602763,Shared
group_1065,1.0,0.0,0.8289473684210527,lp28-4,#ff00d3,4.0,,Other,Other,,,0.08457356714811509,0.518340582378843,0.6773508996234823,Shared
group_1080,0.0,1.0,0.0,lp28-3,#00ff00,4.0,,Other,Other,,,0.09101322216127845,0.34115966856411745,0.4368302777129088,RST2
group_1082,0.0,1.0,0.0,lp28-3,#00ff00,4.0,,Lipoprotein,Other,BB_RS06805,BB_O24,0.09101322216127845,0.34115966856411745,0.4368302777129088,RST2
tnpA,0.0,0.0,1.0,lp28-8,#0000ff,3.5,,Lipoprotein,Other,,,0.07483558873474512,0.4439842376178789,0.650087556000555,RST3
group_95,0.8571428571428571,1.0,0.0,cp32-3,#dbff00,3.5,,Other,Other,BB_RS06525,BB_M09,0.07619241033313898,0.4794993039580112,0.5052382896302056,Shared
group_148,0.7619047619047619,1.0,0.8421052631578947,lp28-5,#c2ffd7,3.5,,Other,Other,BB_RS05790,BB_F26,0.07472205220148224,0.4637342321694991,0.6026670725978164,Shared
group_230,0.0,1.0,0.5052631578947367,lp28-1,#00ff81,3.5,,Other,Other,,,0.07599764933215948,0.3993642687542969,0.5259821813453641,Shared
dcm,0.7619047619047619,1.0,0.8421052631578947,lp28-5,#c2ffd7,3.5,,Other,Other,,,0.07472205220148224,0.4637342321694991,0.6026670725978164,Shared
group_514,0.7619047619047619,1.0,0.8421052631578947,lp28-5,#c2ffd7,3.5,,Other,Other,BB_RS07055,BB_L32,0.07472205220148224,0.4637342321694991,0.6026670725978164,Shared
group_518,0.7619047619047619,1.0,0.8421052631578947,lp28-5,#c2ffd7,3.5,,Other,Other,,,0.07472205220148224,0.4637342321694991,0.6026670725978164,Shared
group_599,0.0,0.7916666666666667,1.0,cp32-1+5,#00caff,3.5,,Other,Other,BB_RS06675,BB_M39,0.07427963796963402,0.5004013388470357,0.7697751775923215,Shared
group_751,0.0,1.0,0.631578947368421,lp28-8,#00ffa1,3.5,,Other,Other,BB_RS05835,BB_F32,0.0751400833380238,0.45864906379047593,0.6577101922023821,Shared
group_849,0.7619047619047619,1.0,0.8421052631578947,lp28-5,#c2ffd7,3.5,,Other,Other,BB_RS05785,BB_F25,0.07472205220148224,0.4637342321694991,0.6026670725978164,Shared
group_962,1.0,0.0,0.0,lp56,#ff0000,3.5,,Other,Other,BB_RS07420,BB_Q04,0.07479547062140618,0.6030470606052649,0.5081169822464898,RST1
group_964,0.7619047619047619,1.0,0.8421052631578947,lp28-5,#c2ffd7,3.5,,Other,Other,BB_RS07405,BB_T07,0.07472205220148224,0.4637342321694991,0.6026670725978164,Shared
group_1089,1.0,0.2916666666666667,0.3684210526315789,cp32-8,#ff4a5e,3.5,,Other,Other,BB_RS05985,BB_P29,0.0758078860259733,0.52914322255742,0.5125600441460539,Shared
group_1103,1.0,0.0,0.0,cp32-6,#ff0000,3.5,,Other,Other,BB_RS06490,BB_M02,0.0773723259699098,0.6385287080930577,0.4597647670248824,RST1
group_837,0.7619047619047619,1.0,0.8421052631578947,lp28-5,#c2ffd7,3.5,,Other,Other,,,0.07472205220148224,0.4637342321694991,0.6026670725978164,Shared
group_876,1.0,0.2916666666666667,0.3684210526315789,cp32-1,#ff4a5e,3.0,,Other,Other,BB_RS05845,BB_P01,0.06280234594679796,0.5504903548063721,0.5489225844000786,Shared
group_191,0.9047619047619048,0.3958333333333333,1.0,cp32-1,#e765ff,3.0,,Other,Other,BB_RS06200,BB_S31,0.06198877498359267,0.5051872339307221,0.5494219715044324,Shared
group_858,1.0,0.0,0.7368421052631579,cp9,#ff00bc,3.0,,Other,Other,BB_RS05445,BB_C03%2CBBC03,0.062838072860727,0.5440795920003922,0.536241688925094,Shared
group_859,0.0,0.0,1.0,cp32-13,#0000ff,3.0,,Other,Other,BB_RS06430,BB_R34,0.06177209652592845,0.46583531177811055,0.6833853456624198,RST3
group_451,0.0,0.0,1.0,cp32-13,#0000ff,3.0,,Other,Other,BB_RS05780,BB_F24,0.06177209652592845,0.46583531177811055,0.6833853456624198,RST3
erpK,1.0,0.0,0.7368421052631579,cp32-3,#ff00bc,3.0,S,Lipoprotein,Surface,BB_RS06670,BB_M38,0.06324461782575726,0.5333735059444144,0.5631304070997445,Shared
group_1312,0.0,1.0,0.0,Unclassified,#00ff00,3.0,,Other,Other,BB_RS06285,BB_R04,0.06541514952622542,0.375077319681675,0.48938118516048423,RST2
group_1325,1.0,0.0,0.0,lp56,#ff0000,3.0,S,Lipoprotein,Surface,BB_RS07415,BB_Q03,0.06546254656548171,0.615917209176136,0.4676586042324683,RST1
group_1326,1.0,0.0,0.0,lp56,#ff0000,3.0,,Lipoprotein,Other,BB_RS07420,BB_Q04,0.06546254656548171,0.615917209176136,0.4676586042324683,RST1
group_1088,0.9047619047619048,0.0,1.0,lp56,#e700ff,3.0,,Other,Other,,,0.062326687208507175,0.5664190808872541,0.5430004741700617,Shared
group_361,0.0,0.0,1.0,lp28-8,#0000ff,2.5,,Other,Other,BB_RS04640,BB_G29,0.05116692221939272,0.4570377785597251,0.6155270593867858,RST3
tM2,0.0,0.3958333333333333,1.0,cp32-1+5,#0065ff,2.5,,Other,Other,BB_RS07360,BB_U09,0.05007314180769537,0.46414682927102974,0.6388381668527353,Shared
group_584,0.0,0.0,1.0,lp36,#0000ff,2.5,,Other,Other,BB_RS05835,BB_F32,0.05052144622050174,0.5033999233029366,0.7309640722565928,RST3
group_501,0.0,0.0,1.0,lp36,#0000ff,2.5,,Other,Other,BB_RS05835,BB_F32,0.05052144622050174,0.5033999233029366,0.7309640722565928,RST3
group_457,0.0,0.0,1.0,cp32-5,#0000ff,2.5,S,Lipoprotein,Surface,BB_RS06670,BB_M38,0.049783393092881226,0.4936918550855626,0.6823908428942509,RST3
group_456,0.0,0.0,1.0,lp56,#0000ff,2.5,,Other,Other,BB_RS07440,BB_Q08,0.049783393092881226,0.4936918550855626,0.6823908428942509,RST3
group_782,0.0,0.0,1.0,lp36,#0000ff,2.5,,Other,Other,BB_RS05835,BB_F32,0.05052144622050174,0.5033999233029366,0.7309640722565928,RST3
group_283,1.0,0.875,0.5526315789473685,lp28-1,#ffdf8d,2.5,,Other,Other,BB_RS04515,BB_G05,0.0503546726103392,0.4730718423315717,0.5717634248012277,Shared
group_220,0.0,0.0,1.0,lp56,#0000ff,2.5,,Other,Other,BB_RS07665,BB_Q55,0.049783393092881226,0.4936918550855626,0.6823908428942509,RST3
group_88,0.0,0.7916666666666666,1.0,lp28-1,#00caff,2.5,,Other,Other,BB_RS04655,BB_G32,0.04958073838111098,0.46040186582899945,0.6501997381744075,Shared
group_37,0.0,0.0,1.0,lp56,#0000ff,2.5,S,Lipoprotein,Surface,BB_RS04500,BB_G01,0.049783393092881226,0.4936918550855626,0.6823908428942509,RST3
group_5,0.2261904761904762,0.0,1.0,lp28-5,#3a00ff,2.5,,Other,Other,BB_RS04335,BB_H09,0.05106870739909082,0.4706080743822061,0.5631509502127469,Shared
vlsE,0.0,0.0,1.0,lp28-8,#0000ff,2.5,S,Lipoprotein,Surface,BB_RS05835,BB_F32,0.05116692221939272,0.4570377785597251,0.6155270593867858,RST3
group_1108,1.0,0.0,0.3684210526315789,cp32-3,#ff005e,2.5,,Other,Other,BB_RS06675,BB_M39,0.05128601633662773,0.5388413200846357,0.5463681587854053,Shared
group_799,0.0,0.0,1.0,lp56,#0000ff,2.5,,Other,Other,BB_RS07435,BB_Q07,0.049783393092881226,0.4936918550855626,0.6823908428942509,RST3
group_978,0.0,0.0,1.0,lp36,#0000ff,2.5,,Other,Other,BB_RS05720,BB_F08,0.05052144622050174,0.5033999233029366,0.7309640722565928,RST3
group_850,0.0,0.0,1.0,lp36,#0000ff,2.5,,Other,Other,BB_RS04940,BB_K41,0.05052144622050174,0.5033999233029366,0.7309640722565928,RST3
group_1313,0.0,1.0,0.0,cp32-8,#00ff00,2.5,,Other,Other,BB_RS06080,BB_S06,0.05334789469252357,0.3936316032979395,0.4921008022678694,RST2
group_1311,0.0,1.0,0.0,Unclassified,#00ff00,2.5,,Other,Other,BB_RS06495,BB_M03,0.05256147765915149,0.38894669418389344,0.5013085921089447,RST2
group_1136,0.0,0.7916666666666666,1.0,lp28-1,#00caff,2.5,,Other,Other,,,0.04958073838111098,0.46040186582899945,0.6501997381744075,Shared
group_1177,0.0,0.0,1.0,lp36,#0000ff,2.5,,Other,Other,BB_RS04960,BB_K47,0.05052144622050174,0.5033999233029366,0.7309640722565928,RST3
group_965,0.0,0.0,1.0,cp32-5,#0000ff,2.5,,Lipoprotein,Other,,,0.049783393092881226,0.4936918550855626,0.6823908428942509,RST3
group_941,0.0,0.7916666666666666,1.0,lp28-1,#00caff,2.5,,Other,Other,BB_RS05620,BB_D04,0.04958073838111098,0.46040186582899945,0.6501997381744075,Shared
group_939,0.0,0.0,1.0,cp32-5,#0000ff,2.5,,Other,Other,BB_RS07360,BB_U09,0.049783393092881226,0.4936918550855626,0.6823908428942509,RST3
group_926,0.0,0.0,1.0,lp56,#0000ff,2.5,,Other,Other,BB_RS04505,BB_G02,0.049783393092881226,0.4936918550855626,0.6823908428942509,RST3
group_874,0.0,0.0,1.0,lp56,#0000ff,2.5,,Other,Other,BB_RS07445,BB_Q09,0.049783393092881226,0.4936918550855626,0.6823908428942509,RST3
group_348,1.0,0.0,0.0,cp32-6,#ff0000,2.0,,Other,Other,BB_RS06460,BB_R41,0.039865659306743184,0.5594039227532973,0.5263914529173287,RST1
group_42,0.0,0.0,1.0,lp36,#0000ff,2.0,,Other,Other,BB_RS05835,BB_F32,0.038391292565158275,0.4984793342508969,0.7076222553883466,RST3
group_173,1.0,0.0,0.5526315789473685,cp9,#ff008d,2.0,,Other,Other,BB_RS05470,BB_C11%2CBBC11,0.03875359372290697,0.5273161954914596,0.5685695256602548,Shared
erpX,1.0,0.0,0.0,cp32-11,#ff0000,2.0,S,Lipoprotein,Surface,BB_RS07625,BB_Q47,0.03993856477550882,0.5758031577817716,0.5064272815532115,RST1
group_206,1.0,0.0,0.5526315789473685,cp9,#ff008d,2.0,,Other,Other,BB_RS05475,BB_C12%2CBBC12,0.03908216791966448,0.5270718166847789,0.58154670414842,Shared
group_273,0.0,1.0,0.0,lp28-4,#00ff00,2.0,,Other,Other,,,0.03914918873564235,0.45497010288256173,0.6033136953745408,RST2
group_323,0.0,0.0,1.0,lp36,#0000ff,2.0,,Lipoprotein,Other,BB_RS05835,BB_F32,0.038391292565158275,0.4984793342508969,0.7076222553883466,RST3
group_380,0.0,0.0,1.0,lp36,#0000ff,2.0,,Other,Other,BB_RS05835,BB_F32,0.038391292565158275,0.4984793342508969,0.7076222553883466,RST3
group_408,1.0,0.0,0.0,lp28-1,#ff0000,2.0,,Lipoprotein,Other,BB_RS05835,BB_F32,0.03854073923613744,0.552901531781004,0.5281451390288043,RST1
group_467,0.4523809523809524,0.0,1.0,lp28-7,#7300ff,2.0,,Other,Other,,,0.0378863882236244,0.48170725261356623,0.6157530491561999,Shared
group_468,0.0,0.7916666666666666,1.0,lp28-7,#00caff,2.0,,Other,Other,,,0.0369320243758387,0.46181799176481214,0.6271319866133166,Shared
group_582,0.0,0.7916666666666666,1.0,lp28-7,#00caff,2.0,,Other,Other,BB_RS05455,BB_C06%2CBBC06,0.0369320243758387,0.46181799176481214,0.6271319866133166,Shared
group_946,0.0,0.0,1.0,lp36,#0000ff,2.0,,Other,Other,,,0.038391292565158275,0.4984793342508969,0.7076222553883466,RST3
group_1030,0.9047619047619048,0.0,1.0,cp32-6,#e700ff,2.0,,Other,Other,BB_RS06650,BB_M34,0.03922987425382818,0.48790420459917583,0.5659676121991793,Shared
group_930,0.0,1.0,0.0,lp28-8,#00ff00,1.5,,Other,Other,BB_RS04640,BB_G29,0.025595379082578754,0.48677846963170596,0.6351863994719912,RST2
group_164,1.0,0.875,0.0,cp32-1+5,#ffdf00,1.5,S,Lipoprotein,Surface,BB_RS07305,BB_N39,0.02374154669435299,0.47467330998790364,0.5950725237684477,Shared
group_469,0.0,0.0,1.0,cp32-7,#0000ff,1.5,S,Lipoprotein,Surface,BB_RS06245,BB_S41,0.026700931880223523,0.4915714971801808,0.6486025175410499,RST3
group_559,0.0,1.0,0.0,lp28-8,#00ff00,1.5,,Other,Other,,,0.026482556320103955,0.4605704925340617,0.5877058149726507,RST2
group_574,0.0,1.0,0.0,lp28-8,#00ff00,1.5,,Other,Other,BB_RS04645,BB_G30,0.025595379082578754,0.48677846963170596,0.6351863994719912,RST2
group_650,0.0,0.0,1.0,cp9,#0000ff,1.5,,Other,Other,BB_RS05455,BB_C06%2CBBC06,0.02549652768330309,0.4737398483981223,0.6196618585528056,RST3
group_762,0.0,1.0,0.0,lp28-1,#00ff00,1.5,,Other,Other,BB_RS05835,BB_F32,0.026679542346716496,0.4364437680467154,0.5431065899637031,RST2
group_877,0.0,1.0,0.0,lp28-3,#00ff00,1.5,,Other,Other,BB_RS04335,BB_H09,0.025595379082578754,0.48677846963170596,0.6351863994719912,RST2
group_897,0.0,1.0,0.0,lp25,#00ff00,1.5,,Other,Other,BB_RS06385,BB_R24,0.025595379082578754,0.48677846963170596,0.6351863994719912,RST2
group_903,0.0,0.3958333333333333,1.0,lp38,#0065ff,1.5,,Other,Other,BB_RS07375,BB_U12,0.026939358530023317,0.4420121801217585,0.5421146387663933,Shared
group_1100,0.0,1.0,0.0,cp32-12,#00ff00,1.5,,Other,Other,,,0.0276456107252165,0.42353148290719833,0.498945725108627,RST2
group_938,0.0,1.0,0.0,lp28-8,#00ff00,1.5,,Other,Other,BB_RS04650,BB_G31,0.025595379082578754,0.48677846963170596,0.6351863994719912,RST2
group_974,0.0,0.0,1.0,cp32-1+5,#0000ff,1.5,,Other,Other,BB_RS07315,BB_N42,0.02637419268974547,0.4939529766162304,0.6755200816276711,RST3
group_981,0.0,1.0,0.0,lp28-8,#00ff00,1.5,,Other,Other,BB_RS04655,BB_G32,0.025595379082578754,0.48677846963170596,0.6351863994719912,RST2
group_1042,0.9047619047619048,0.7916666666666666,1.0,lp28-6,#e7caff,1.5,,Other,Other,BB_RS04585,BB_G19,0.025304697562701966,0.4733537675444904,0.5887042504102614,Shared
group_1064,1.0,0.0,0.0,lp17,#ff0000,1.5,,Other,Other,,,0.024244878214996317,0.4908198730120664,0.6060285039565412,RST1
group_1110,1.0,0.0,0.0,cp32-1,#ff0000,1.5,S,Lipoprotein,Surface,BB_RS07035,BB_L28,0.026048373057163336,0.5346078899644964,0.5550922242022637,RST1
group_1146,0.0,1.0,0.0,lp28-8,#00ff00,1.5,,Other,Other,BB_RS05835,BB_F32,0.025595379082578754,0.48677846963170596,0.6351863994719912,RST2
group_1198,0.0,1.0,0.631578947368421,cp26,#00ffa1,1.5,,Other,Other,BB_RS05555,BB_B17,0.026753575681135375,0.44648028890121616,0.5577301430923761,Shared
group_952,0.0,0.0,1.0,lp28-3,#0000ff,1.5,,Other,Other,,,0.02637419268974547,0.4939529766162304,0.6755200816276711,RST3
group_1323,0.5714285714285714,1.0,0.0,lp28-1,#92ff00,1.5,,Other,Other,BB_RS04300,BB_0852,0.024903833280381097,0.4555259575316546,0.566088160320855,Shared
group_369,1.0,0.0,0.0,cp32-3+10,#ff0000,1.0,S,Lipoprotein,Surface,BB_RS06670,BB_M38,0.011724848223539485,0.48641614021154167,0.6040550891469361,RST1
group_447,1.0,0.0,0.0,lp28-9,#ff0000,1.0,,Other,Other,BB_RS05780,BB_F24,0.011724848223539485,0.48641614021154167,0.6040550891469361,RST1
group_410,1.0,0.0,0.0,cp32-3+10,#ff0000,1.0,,Other,Other,BB_RS06500,BB_M04,0.011724848223539485,0.48641614021154167,0.6040550891469361,RST1
group_389,1.0,0.0,0.0,lp28-9,#ff0000,1.0,,Other,Other,BB_RS04605,BB_G22,0.011724848223539485,0.48641614021154167,0.6040550891469361,RST1
group_385,0.0,0.0,1.0,lp38,#0000ff,1.0,,Lipoprotein,Other,,,0.01445415140993159,0.46162231609355486,0.5556986560214279,RST3
group_127,1.0,0.0,0.0,lp28-9,#ff0000,1.0,,Other,Other,BB_RS04515,BB_G05,0.011724848223539485,0.48641614021154167,0.6040550891469361,RST1
group_282,1.0,0.0,0.0,lp28-9,#ff0000,1.0,S,Lipoprotein,Surface,BB_RS04500,BB_G01,0.011724848223539485,0.48641614021154167,0.6040550891469361,RST1
group_254,1.0,0.0,0.0,cp32-3+10,#ff0000,1.0,,Other,Other,BB_RS07280,BB_N34,0.011724848223539485,0.48641614021154167,0.6040550891469361,RST1
group_149,1.0,0.0,0.0,cp32-3+10,#ff0000,1.0,,Other,Other,BB_RS04520,BB_G06,0.011724848223539485,0.48641614021154167,0.6040550891469361,RST1
group_138,1.0,0.0,0.0,lp28-9,#ff0000,1.0,,Other,Other,BB_RS05790,BB_F26,0.011724848223539485,0.48641614021154167,0.6040550891469361,RST1
group_1,1.0,0.0,0.0,lp28-9,#ff0000,1.0,,Other,Other,BB_RS06190,BB_S29,0.011724848223539485,0.48641614021154167,0.6040550891469361,RST1
