assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
URI87H,contig_18 [gcode=11] [topology=linear],26307,gb|AE000789.1|,lp28-4,B31,26307.0,27323.0,96.66467326302056,26306.0,26150.0,"[(18, 26168)]","[(1, 26307)]","[(26168, 7335), (7914, 18), (24198, 21953), (25289, 23017), (23139, 21953), (25293, 24081), (7919, 8705), (16923, 17714), (6094, 6812), (18530, 19250)]",99.99619873037594,pf32
URI87H,contig_19 [gcode=11] [topology=linear],21941,gb|CP124082.1|,lp17,Am388,21941.0,16904.0,99.95442322592407,21938.0,16903.0,"[(1, 16904)]","[(18310, 21941), (1401, 18309), (1, 1400)]","[(1, 16904), (16904, 13278), (1400, 1)]",99.98632696777722,pf32
URI87H,contig_2 [gcode=11] [topology=linear],53613,gb|AE000790.2|,lp54,B31,53613.0,53657.0,99.98507824594782,53612.0,53612.0,"[(3, 53615)]","[(1, 53613)]","[(53615, 3)]",99.99813478074348,pf32
URI87H,contig_20 [gcode=11] [topology=linear],4275,gb|CP019766.1|,lp56,B31_NRZ,4275.0,52951.0,99.9766081871345,4274.0,4274.0,"[(2341, 6615)]","[(1, 4275)]","[(2341, 6615)]",99.9766081871345,pf32
URI87H,contig_21 [gcode=11] [topology=linear],1706,gb|AE001578.1|,cp32-6,B31,1706.0,29838.0,99.88276670574444,1705.0,1705.0,"[(3173, 4878)]","[(1, 1706)]","[(4878, 3173)]",99.9413833528722,wp
URI87H,contig_22 [gcode=11] [topology=linear],1150,gb|CP019923.1|,lp28-1,PAbe,1150.0,28157.0,94.47224207767452,1149.0,4172.0,"[(743, 1893), (8202, 8549), (4833, 5155), (355, 674), (2116, 2468), (5892, 6228), (2698, 3048), (3270, 3612), (7059, 7401), (3846, 4158)]","[(1, 1150)]","[(743, 1893), (2116, 2468), (8202, 8549), (5892, 6228), (674, 355), (3270, 3612), (2698, 3048), (4833, 5155), (7059, 7401), (3846, 4158)]",99.91304347826086,wp
URI87H,contig_23 [gcode=11] [topology=linear],1100,gb|CP019923.1|,lp28-1,PAbe,1100.0,28157.0,91.88453159041394,1099.0,7652.0,"[(4765, 5829), (1550, 4290), (7526, 9704), (5830, 7500)]","[(1, 1100)]","[(4765, 5829), (2596, 3720), (3172, 4290), (2012, 3144), (8096, 9203), (6365, 7500), (7526, 8654), (8680, 9704), (5830, 6933), (1550, 2568)]",99.90909090909092,wp
URI87H,contig_24 [gcode=11] [topology=linear],1054,gb|CP094583.1|,cp32-2,B379,1054.0,30302.0,99.90512333965845,1053.0,1053.0,"[(5450, 6503)]","[(1, 1054)]","[(6503, 5450)]",99.90512333965845,wp
URI87H,contig_3 [gcode=11] [topology=linear],44063,gb|CP019764.1|,lp38,B31_NRZ,44063.0,38834.0,99.9083465721618,44017.0,38789.0,"[(45, 38834)]","[(5275, 44063), (1, 5230)]","[(38834, 45), (33605, 38834), (24619, 22083), (33752, 31214)]",99.89560402151466,pf32
URI87H,contig_4 [gcode=11] [topology=linear],34480,gb|CP019924.1|,lp36,PAbe,34480.0,36846.0,97.62635115395852,34479.0,34479.0,"[(23, 34502)]","[(1, 34480)]","[(34502, 23), (31180, 28676), (33533, 31037), (5316, 6052), (7323, 8062)]",99.99709976798144,pf32
URI87H,contig_5 [gcode=11] [topology=linear],34241,gb|CP019926.1|,lp56,PAbe,34241.0,52971.0,99.74597798475868,34240.0,34247.0,"[(16989, 39239), (39365, 51362)]","[(1, 34241)]","[(16989, 39239), (39365, 51362)]",99.9970795245466,pf32
URI87H,contig_6 [gcode=11] [topology=linear],31823,gb|CP094617.1|,lp25,B31-5A4,31823.0,24404.0,99.21418020679468,31821.0,24345.0,"[(1, 24346)]","[(24356, 31823), (1, 24355)]","[(24346, 1), (1, 7462), (11329, 12336), (16602, 17606)]",99.99371523740692,pf32
URI87H,contig_7 [gcode=11] [topology=linear],31229,gb|CP019757.1|,cp32-7,B31_NRZ,31229.0,31245.0,99.903984637542,31227.0,31243.0,"[(1, 12505), (12506, 31245)]","[(1, 12505), (12506, 31229)]","[(31245, 12506), (12505, 1)]",99.99359569630792,pf32
URI87H,contig_8 [gcode=11] [topology=linear],30866,gb|CP019756.1|,cp32-5,B31_NRZ,30866.0,61418.0,93.65918325184217,29979.0,57444.0,"[(17210, 40109), (40982, 42909), (1, 9431), (42910, 52126), (12232, 16475), (10304, 12231), (53616, 61418)]","[(1, 1926), (2810, 16682), (16684, 30866)]","[(40109, 26238), (9431, 1), (52126, 42910), (23123, 17210), (16475, 12232), (61418, 56981), (57018, 53616), (26275, 22871), (12231, 10304), (42909, 40982)]",97.12628782479104,pf32
URI87H,contig_9 [gcode=11] [topology=linear],30768,gb|CP019756.1|,cp32-11,B31_NRZ,30768.0,61418.0,93.97969472549632,29479.0,57316.0,"[(22915, 36931), (40982, 51585), (1, 6253), (6254, 9441), (53660, 61418), (10304, 16475), (21684, 22434), (52348, 53476), (17210, 21474), (36932, 40119)]","[(16744, 30768), (1, 3191), (15434, 16540), (4062, 15221)]","[(22915, 36931), (40982, 51585), (53660, 61418), (1, 6253), (10304, 16475), (6254, 9441), (36932, 40119), (17210, 21474), (52348, 53476), (21684, 22434)]",95.81058242329694,pf32
URI88H,contig_1 [gcode=11] [topology=linear],906672,gb|CP124080.1|,chromosome,Sh-2-82,906672.0,907764.0,99.75031578671798,905762.0,905453.0,"[(20, 905473)]","[(775566, 905796), (1, 775533)]","[(213025, 775274), (20, 213998), (775249, 905473), (434850, 438043), (438097, 441288), (213029, 213997), (213192, 213997), (213029, 213837), (213354, 213998), (213029, 213675)]",99.89963294333565,pf32
URI88H,contig_10 [gcode=11] [topology=linear],30636,gb|CP094585.1|,cp32-1+5,B379,30636.0,30637.0,99.97715180990303,30634.0,30635.0,"[(1, 11663), (11664, 30637)]","[(11663, 30636), (1, 11662)]","[(30637, 11664), (11663, 1)]",99.99347173260216,pf32
URI88H,contig_11 [gcode=11] [topology=linear],30439,gb|CP001270.1|,cp32-11,156a,30439.0,30439.0,99.9474358553172,30437.0,30437.0,"[(1, 5976), (5977, 30439)]","[(24464, 30439), (1, 24463)]","[(5977, 30439), (1, 5976)]",99.99342948191466,pf32
URI88H,contig_12 [gcode=11] [topology=linear],30300,gb|CP001263.1|,cp32-2,156a,30300.0,30300.0,99.97359735973598,30298.0,30298.0,"[(1, 12686), (12687, 30300)]","[(1, 12686), (12687, 30300)]","[(30300, 12687), (12686, 1)]",99.993399339934,pf32
URI88H,contig_13 [gcode=11] [topology=linear],30258,gb|CP001267.1|,lp38,156a,30258.0,30302.0,99.758119134389,30252.0,30251.0,"[(1, 30252)]","[(1, 30253)]","[(30252, 1), (3319, 2943), (17052, 16680)]",99.98017053341265,pf32
URI88H,contig_14 [gcode=11] [topology=linear],29970,gb|CP074072.1|,lp21-cp9,B500,29970.0,24387.0,96.53548696187804,25632.0,24321.0,"[(66, 24387)]","[(4338, 29970)]","[(24387, 3648), (9049, 66), (9049, 3648), (9049, 3645), (9067, 3648), (9049, 3648), (9049, 3648), (9049, 3711), (9049, 3648), (8986, 3648)]",85.52552552552552,v11_override
URI88H,contig_15 [gcode=11] [topology=linear],29050,gb|CP001455.1|,lp28-6,WI91-23,29050.0,29782.0,98.24366862212048,27649.0,27610.0,"[(30, 9340), (10590, 28890)]","[(1, 9311), (10711, 29050)]","[(10590, 28890), (30, 9340), (28326, 28600)]",95.17728055077453,pf32
URI88H,contig_16 [gcode=11] [topology=linear],26522,gb|CP001271.1|,cp26,156a,26522.0,26522.0,98.09647711321853,26520.0,26520.0,"[(1, 11791), (11792, 26522)]","[(1, 11791), (11792, 26522)]","[(26522, 11792), (11791, 1), (19317, 17982), (20782, 19449)]",99.99245909056631,pf32
URI88H,contig_17 [gcode=11] [topology=linear],21662,gb|CP001258.1|,lp17,156a,21662.0,17849.0,99.97693088493126,21612.0,17848.0,"[(1, 17849)]","[(1, 3617), (3636, 21632)]","[(3566, 17849), (1, 3771), (3616, 1)]",99.76918105438094,pf32
URI88H,contig_18 [gcode=11] [topology=linear],21335,gb|CP001268.1|,cp32-7,156a,21335.0,21329.0,99.92500585891727,21333.0,21327.0,"[(6547, 21329), (1, 6546)]","[(6547, 21335), (1, 6546)]","[(21329, 6547), (6546, 1)]",99.99062573236466,pf32
URI88H,contig_19 [gcode=11] [topology=linear],16730,gb|CP017214.1|,lp28-1,B331,16730.0,23104.0,98.61877356618378,14593.0,15530.0,"[(6257, 20268), (20662, 22181)]","[(1, 13073), (15209, 16730)]","[(11337, 20268), (6257, 12076), (11028, 12698), (10715, 12387), (20662, 22181), (11648, 13009), (10404, 11765), (11959, 13009), (10404, 11454), (12270, 13009)]",87.22653915122535,pf32
URI88H,contig_2 [gcode=11] [topology=linear],59619,gb|CP001265.1|,lp25,156a,59619.0,24910.0,98.49770519799338,33294.0,24909.0,"[(1, 24910)]","[(26218, 27372), (27445, 52356), (52389, 59618)]","[(24910, 1), (1, 7231), (19390, 18130), (22040, 20780), (23760, 24910), (11189, 11997), (16278, 17089)]",55.84461329441957,pf32
URI88H,contig_20 [gcode=11] [topology=linear],14883,gb|CP001261.1|,cp32-1,156a,14883.0,14883.0,99.97984277363436,14881.0,14881.0,"[(10828, 14883), (1, 10827)]","[(4057, 14883), (1, 4056)]","[(1, 10827), (10828, 14883)]",99.98656184908955,pf32
URI88H,contig_21 [gcode=11] [topology=linear],3168,gb|CP094571.1|,lp28-11,B408,3168.0,22481.0,99.90530303030305,3167.0,3167.0,"[(1881, 5048)]","[(1, 3168)]","[(1881, 5048)]",99.96843434343434,wp
URI88H,contig_3 [gcode=11] [topology=linear],54954,gb|CP002319.1|,lp28-1,JD1,54954.0,29993.0,98.6589239308287,31149.0,29720.0,"[(18716, 29993), (1, 18444)]","[(35016, 53456), (53521, 54954), (23486, 34762)]","[(18444, 1), (29993, 18716), (1, 1437)]",56.68195217818539,pf32
URI88H,contig_4 [gcode=11] [topology=linear],53918,gb|CP001257.1|,lp54,156a,53918.0,53885.0,99.05105870689044,53868.0,53884.0,"[(1, 53885)]","[(47, 53915)]","[(53885, 1), (48505, 47266), (49546, 48267)]",99.90726659000704,pf32
URI88H,contig_5 [gcode=11] [topology=linear],53592,gb|CP002314.1|,lp28-3,JD1,53592.0,28797.0,97.45842294992578,31358.0,28170.0,"[(121, 28291)]","[(77, 16976), (35475, 35985), (16987, 28283), (37393, 39530), (29431, 29947)]","[(121, 17019), (16994, 28291), (16561, 18698), (27565, 27050), (5389, 5926), (8331, 8868), (5595, 5087), (10019, 10268), (10073, 10322)]",58.51246454694731,pf32
URI88H,contig_6 [gcode=11] [topology=linear],30951,gb|CP001491.1|,cp32-3,94a,30951.0,30648.0,93.3385821380892,29048.0,29070.0,"[(28250, 30648), (22231, 26164), (16933, 21409), (26701, 28044), (1, 16921)]","[(166, 17079), (17080, 19452), (21690, 25619), (19672, 21027), (26472, 30951)]","[(16921, 1), (21409, 16933), (26164, 22231), (30648, 28250), (28044, 26701)]",93.85157183935898,pf32
URI88H,contig_7 [gcode=11] [topology=linear],30842,gb|CP094604.1|,cp32-8,B31-5A4,30842.0,30886.0,96.24302418283284,30001.0,30028.0,"[(10308, 12138), (12141, 30886), (1, 9454)]","[(2666, 12123), (1, 1829), (12124, 30840)]","[(30886, 12141), (9454, 1), (12138, 10308)]",97.27319888463784,pf32
URI88H,contig_8 [gcode=11] [topology=linear],30663,gb|CP001266.1|,cp32-12,156a,30663.0,30652.0,99.94129732902849,30661.0,30650.0,"[(11946, 30652), (1, 11945)]","[(11947, 30663), (1, 11946)]","[(30652, 11946), (11945, 1)]",99.99347748100315,pf32
URI88H,contig_9 [gcode=11] [topology=linear],30645,gb|CP094586.1|,cp32-6,B379,30645.0,30642.0,99.70632382692683,30643.0,30640.0,"[(900, 30642), (1, 899)]","[(1, 29746), (29747, 30645)]","[(900, 30642), (1, 899)]",99.99347364986131,pf32
URI89H,contig_1 [gcode=11] [topology=linear],910720,gb|AE000783.1|,chromosome,B31,910720.0,910724.0,99.97918608936972,910719.0,910710.0,"[(1, 910711)]","[(1, 910720)]","[(1, 910711), (438400, 441591), (435153, 438346), (213355, 214323), (213193, 214163), (213517, 214324), (213193, 214001), (213679, 214324), (213193, 213839), (213841, 214324)]",99.9998901967674,pf32
URI89H,contig_10 [gcode=11] [topology=linear],30701,gb|CP094585.1|,cp32-1+5,B379,30701.0,30637.0,95.45405618743496,27769.0,27810.0,"[(17865, 26219), (28241, 30637), (17266, 17864), (1, 16463)]","[(22351, 30701), (1, 588), (1318, 17778), (17779, 20151)]","[(16463, 1), (26219, 17865), (30637, 28241), (17864, 17266)]",90.4498224813524,pf32
URI89H,contig_11 [gcode=11] [topology=linear],30651,gb|CP094605.1|,cp32-9,B31-5A4,30651.0,30652.0,99.89560224455174,30649.0,30650.0,"[(5449, 30652), (1, 5448)]","[(25204, 30651), (1, 25203)]","[(5449, 30652), (1, 5448)]",99.99347492740856,pf32
URI89H,contig_12 [gcode=11] [topology=linear],30299,gb|AE001577.1|,cp32-4,B31,30299.0,30299.0,100.0,30297.0,30297.0,"[(5927, 30299), (1, 5926)]","[(24374, 30299), (1, 24373)]","[(5927, 30299), (1, 5926)]",99.99339912208325,pf32
URI89H,contig_13 [gcode=11] [topology=linear],30223,gb|CP019847.1|,cp32-3,PAli,30223.0,30418.0,99.97683959767072,30222.0,30222.0,"[(1, 17837), (17838, 30224)]","[(1, 17837), (17837, 30223)]","[(17837, 1), (30224, 17838)]",99.99669126162192,pf32
URI89H,contig_14 [gcode=11] [topology=linear],29902,gb|CP094610.1|,lp28-2,B31-5A4,29902.0,29936.0,100.0,29896.0,29896.0,"[(1, 29897)]","[(6, 29902)]","[(1, 29897)]",99.97993445254498,pf32
URI89H,contig_15 [gcode=11] [topology=linear],29732,gb|AE001578.1|,cp32-11,B31,29732.0,29838.0,97.7245552375086,27538.0,27554.0,"[(23002, 29838), (1, 16494), (17228, 21453)]","[(17169, 24016), (672, 17168), (25467, 29662)]","[(16494, 1), (29838, 23002), (21453, 17228)]",92.62074532490246,pf32
URI89H,contig_16 [gcode=11] [topology=linear],28159,gb|AE000784.1|,lp28-3,B31,28159.0,28601.0,99.58256185827302,28125.0,26967.0,"[(1634, 28601)]","[(26999, 28159), (1, 26966)]","[(1634, 28601), (28601, 27441), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]",99.87925707589048,pf32
URI89H,contig_17 [gcode=11] [topology=linear],27034,gb|AE000789.1|,lp28-4,B31,27034.0,27323.0,96.99931740614336,26871.0,26271.0,"[(1052, 27323)]","[(26546, 26987), (1, 26431)]","[(7335, 27323), (1052, 7914), (21953, 24198), (23017, 25289), (21953, 23139), (24081, 25293), (27323, 26882), (8705, 7919), (17714, 16923), (6812, 6094)]",99.3970555596656,pf32
URI89H,contig_18 [gcode=11] [topology=linear],26498,gb|AE000792.1|,cp26,B31,26498.0,26498.0,98.26534110387384,26496.0,26496.0,"[(21509, 26498), (1, 21508)]","[(21509, 26498), (1, 21508)]","[(21508, 1), (26498, 21509), (19294, 17966), (20759, 19431)]",99.99245226054796,pf32
URI89H,contig_19 [gcode=11] [topology=linear],23058,gb|CP074072.1|,lp21-cp9,B500,23058.0,24387.0,98.04018990835816,23056.0,23295.0,"[(1092, 24387)]","[(18720, 23058), (1, 18719)]","[(8221, 24387), (24387, 20049), (1092, 4472), (5275, 7033), (5214, 6970), (6657, 8415), (6531, 8289), (4407, 6151), (5901, 7659), (6216, 7974)]",99.99132622083442,v11_override
URI89H,contig_2 [gcode=11] [topology=linear],53664,gb|CP124091.1|,lp54,Am293,53664.0,53672.0,99.98509242695287,53663.0,53663.0,"[(5, 53668)]","[(1, 53664)]","[(53668, 5)]",99.99813655336912,pf32
URI89H,contig_20 [gcode=11] [topology=linear],22075,gb|CP124082.1|,lp17,Am388,22075.0,16904.0,99.94563986409966,22072.0,16903.0,"[(1, 16904)]","[(3624, 20533), (1, 3623), (20534, 22075)]","[(16904, 1), (13288, 16904), (1, 1542)]",99.98640996602492,pf32
URI89H,contig_21 [gcode=11] [topology=linear],14490,gb|CP019766.1|,lp56,B31_NRZ,14490.0,52951.0,99.98619832999792,14489.0,14490.0,"[(36852, 51342)]","[(1, 14490)]","[(36852, 51342)]",99.99309868875086,wp
URI89H,contig_22 [gcode=11] [topology=linear],6270,gb|AE001584.1|,lp56,B31,6270.0,52971.0,99.84051036682617,6269.0,6269.0,"[(2361, 8630)]","[(1, 6270)]","[(8630, 2361)]",99.98405103668262,pf32
URI89H,contig_23 [gcode=11] [topology=linear],2674,gb|AE001575.1|,cp32-1,B31,2674.0,30750.0,100.0,2673.0,2673.0,"[(20298, 22971)]","[(1, 2674)]","[(22971, 20298)]",99.96260284218398,pf32
URI89H,contig_24 [gcode=11] [topology=linear],1621,gb|CP019855.1|,lp56,PAli,1621.0,52971.0,100.0,1620.0,1620.0,"[(20070, 21690)]","[(1, 1621)]","[(20070, 21690)]",99.9383096853794,wp
URI89H,contig_25 [gcode=11] [topology=linear],1244,gb|AE001584.1|,lp56,B31,1244.0,52971.0,100.0,1243.0,1243.0,"[(665, 1908)]","[(1, 1244)]","[(665, 1908)]",99.91961414790995,wp
URI89H,contig_26 [gcode=11] [topology=linear],1091,gb|CP074072.1|,lp21-cp9,B500,1091.0,24387.0,100.0,1090.0,1090.0,"[(1, 1091)]","[(1, 1091)]","[(1, 1091)]",99.9083409715857,wp
URI89H,contig_3 [gcode=11] [topology=linear],44177,gb|AE000787.1|,lp38,B31,44177.0,38829.0,99.83957436438958,44109.0,38827.0,"[(1, 38828)]","[(5276, 44157), (1, 5229)]","[(38828, 10287), (10372, 1), (33599, 38828), (24613, 22077), (33746, 31208)]",99.8460737487833,pf32
URI89H,contig_4 [gcode=11] [topology=linear],34473,gb|CP019924.1|,lp36,PAbe,34473.0,36846.0,97.62838150429764,34472.0,34472.0,"[(30, 34502)]","[(1, 34473)]","[(30, 34502), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]",99.99709917906767,pf32
URI89H,contig_5 [gcode=11] [topology=linear],32382,gb|AE001578.1|,cp32-6,B31,32382.0,29838.0,98.16778500156452,28745.0,28331.0,"[(23002, 26335), (27827, 29838), (1, 22988)]","[(22991, 25001), (1, 22990), (26777, 30124), (31983, 32382)]","[(22988, 1), (26335, 23002), (29838, 27827), (21018, 20619)]",88.76845160891853,v11_override
URI89H,contig_6 [gcode=11] [topology=linear],31871,gb|CP094609.1|,lp28-1,B31-5A4,31871.0,28447.0,95.5482948744129,29544.0,28446.0,"[(1, 28447)]","[(270, 24122), (24174, 29866)]","[(1, 23849), (22773, 28447), (18910, 22211), (19473, 22784), (19182, 22143), (24127, 27057), (19764, 22722), (24134, 27057), (18940, 21617), (20082, 22784)]",92.69869160051456,pf32
URI89H,contig_7 [gcode=11] [topology=linear],31797,gb|CP094617.1|,lp25,B31-5A4,31797.0,24404.0,99.09877965901369,31795.0,24337.0,"[(1, 24338)]","[(1, 24329), (24330, 31797)]","[(24338, 1), (1, 7462), (11329, 12336), (16602, 17606)]",99.99371009843696,pf32
URI89H,contig_8 [gcode=11] [topology=linear],31247,gb|CP019757.1|,cp32-7,B31_NRZ,31247.0,31245.0,99.9455947770986,31245.0,31243.0,"[(1, 1587), (1588, 31245)]","[(29661, 31247), (1, 29660)]","[(1588, 31245), (1, 1587)]",99.993599385541,pf32
URI89H,contig_9 [gcode=11] [topology=linear],30725,gb|AE001580.1|,cp32-8,B31,30725.0,30885.0,95.41946476896864,29839.0,29832.0,"[(10307, 22945), (5078, 9434), (1, 5077), (23123, 30885)]","[(5244, 25648), (1, 4360), (25649, 30725)]","[(10307, 22945), (23123, 30885), (1, 5077), (5078, 9434)]",97.11635475996744,pf32
URI91H,contig_1 [gcode=11] [topology=linear],910690,gb|AE000783.1|,chromosome,B31,910690.0,910724.0,99.9775567180766,910689.0,910712.0,"[(10, 910722)]","[(1, 910690)]","[(10, 844992), (844649, 910722), (435153, 438346), (438400, 441591), (213193, 214163), (213355, 214324), (213193, 214001), (213517, 214324), (213193, 213839), (213679, 214324)]",99.99989019315024,pf32
URI91H,contig_10 [gcode=11] [topology=linear],30723,gb|CP019846.1|,cp32-1,PAli,30723.0,30726.0,99.16482516573508,30721.0,30724.0,"[(726, 30726), (1, 725)]","[(29999, 30723), (1, 29998)]","[(726, 30726), (1, 725)]",99.99349021905412,pf32
URI91H,contig_11 [gcode=11] [topology=linear],30703,gb|CP094585.1|,cp32-1+5,B379,30703.0,30637.0,95.39322617680828,27771.0,27810.0,"[(1, 1481), (28241, 30637), (1482, 16463), (17266, 26219)]","[(6057, 14994), (1485, 3857), (15724, 30703), (1, 1484)]","[(16463, 1482), (26219, 17266), (30637, 28241), (1481, 1)]",90.45044458196269,pf32
URI91H,contig_12 [gcode=11] [topology=linear],30686,gb|CP094604.1|,cp32-11,B31-5A4,30686.0,30886.0,98.58973085708612,29921.0,29943.0,"[(23124, 30886), (21643, 22946), (1, 11387), (11388, 20880)]","[(11387, 20429), (1, 11386), (21192, 30686)]","[(11387, 1), (20880, 11388), (30886, 23124), (22946, 22336), (22523, 21643)]",97.5070064524539,pf32
URI91H,contig_13 [gcode=11] [topology=linear],30418,gb|CP019921.1|,cp32-9,PAbe,30418.0,62238.0,97.2996323840824,30416.0,58844.0,"[(22945, 48199), (17749, 22875), (48206, 51330), (52778, 53170), (58276, 62238), (1, 10312), (10456, 17748), (53240, 56623)]","[(1, 25291), (25292, 30418)]","[(47556, 22945), (10312, 1), (17748, 10456), (22875, 17749), (62238, 58276), (56623, 53240), (51330, 48206), (48199, 47464), (53170, 52778)]",99.9934249457558,pf32
URI91H,contig_14 [gcode=11] [topology=linear],30299,gb|AE001577.1|,cp32-4,B31,30299.0,30299.0,99.98349780520807,30297.0,30297.0,"[(5927, 30299), (1, 5926)]","[(24374, 30299), (1, 24373)]","[(5927, 30299), (1, 5926)]",99.99339912208325,pf32
URI91H,contig_15 [gcode=11] [topology=linear],30223,gb|CP019847.1|,cp32-3,PAli,30223.0,30418.0,99.95037056643726,30222.0,30222.0,"[(1, 17846), (17847, 30224)]","[(17846, 30223), (1, 17846)]","[(17846, 1), (30224, 17847)]",99.99669126162192,pf32
URI91H,contig_16 [gcode=11] [topology=linear],29838,gb|AE001578.1|,cp32-6,B31,29838.0,29838.0,99.98324284469469,29836.0,29836.0,"[(1, 17283), (17284, 29838)]","[(1, 17283), (17284, 29838)]","[(17283, 1), (29838, 17284)]",99.99329713787787,pf32
URI91H,contig_17 [gcode=11] [topology=linear],29791,gb|CP094610.1|,lp28-2,B31-5A4,29791.0,29936.0,99.99664328152798,29790.0,29790.0,"[(76, 29866)]","[(1, 29791)]","[(76, 29866)]",99.99664328152798,pf32
URI91H,contig_18 [gcode=11] [topology=linear],28160,gb|AE000784.1|,lp28-3,B31,28160.0,28601.0,99.58592829489984,28126.0,26967.0,"[(1634, 28601)]","[(1, 26967), (27000, 28160)]","[(1634, 28601), (28601, 27441), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]",99.87926136363636,pf32
URI91H,contig_19 [gcode=11] [topology=linear],26818,gb|AE000789.1|,lp28-4,B31,26818.0,27323.0,97.0123504121368,26655.0,26271.0,"[(1052, 27323)]","[(48, 489), (604, 26818)]","[(27323, 7388), (7860, 1052), (24198, 21953), (25289, 23017), (23139, 21953), (25293, 24081), (26882, 27323), (7919, 8705), (16923, 17714), (6094, 6812)]",99.39219926914758,pf32
URI91H,contig_2 [gcode=11] [topology=linear],53598,gb|AE000790.2|,lp54,B31,53598.0,53657.0,99.97015370840174,53597.0,53607.0,"[(3, 53610)]","[(1, 53598)]","[(53610, 3)]",99.998134258741,pf32
URI91H,contig_20 [gcode=11] [topology=linear],26498,gb|AE000792.1|,cp26,B31,26498.0,26498.0,98.26534110387384,26496.0,26496.0,"[(1, 6268), (6269, 26498)]","[(1, 20230), (20231, 26498)]","[(6269, 26498), (1, 6268), (17966, 19294), (19431, 20759)]",99.99245226054796,pf32
URI91H,contig_21 [gcode=11] [topology=linear],22110,gb|CP124090.1|,lp17,Am293,22110.0,16928.0,99.97738579828132,22107.0,16927.0,"[(1, 16928)]","[(1, 1542), (18473, 22110), (1543, 18472)]","[(1, 16928), (16928, 13293), (1542, 1)]",99.9864314789688,pf32
URI91H,contig_22 [gcode=11] [topology=linear],21810,gb|CP074072.1|,lp21,B500,21810.0,24387.0,95.8029515403133,17407.0,13886.0,"[(18476, 24387), (1092, 9067)]","[(4403, 21810)]","[(9049, 1092), (24387, 18476), (9049, 3648), (9049, 3648), (9067, 3648), (9049, 3648), (9049, 3648), (9049, 3645), (9049, 3645), (9067, 3648)]",79.81201283814764,pf32
URI91H,contig_23 [gcode=11] [topology=linear],1244,gb|CP019926.1|,lp56,PAbe,1244.0,52971.0,99.67845659163989,1243.0,1243.0,"[(665, 1908)]","[(1, 1244)]","[(665, 1908)]",99.91961414790995,wp
